  -3.0000000e+00   0.0000000e+00   2.5949058e+19   6.9613539e+18   1.5965104e-03   3.0766966e+02   0.0000000e+00   9.0083570e-28  -3.9880961e+00  -2.0406774e+00
  -1.0000000e+00   0.0000000e+00   2.1795442e+19   5.8470631e+18   1.3409600e-03   2.9895511e+02   0.0000000e+00   7.6772900e-27  -1.3763328e+00  -1.0781759e+00
   1.0000000e+00   0.0000000e+00   1.8361751e+19   4.9259070e+18   1.1297029e-03   2.8834435e+02   0.0000000e+00   9.3509115e-26  -7.4163163e-01   1.1013969e+00
   3.0000000e+00   0.0000000e+00   1.5093151e+19   4.0490395e+18   9.2860294e-04   2.7741308e+02   0.0000000e+00   1.3422631e-24   2.2203695e-02   4.0586317e+00
   5.0000000e+00   0.0000000e+00   1.2306551e+19   3.3014783e+18   7.5715795e-04   2.6534921e+02   0.0000000e+00   6.0156060e-24   3.3040027e-01   8.4508439e+00
   7.0000000e+00   0.0000000e+00   9.9687691e+18   2.6743217e+18   6.1332643e-04   2.5243363e+02   0.0000000e+00   2.6960076e-23   5.6231679e-01   1.3884480e+01
   9.0000000e+00   0.0000000e+00   8.0032886e+18   2.1470422e+18   4.9240066e-04   2.3930864e+02   0.0000000e+00   1.2082668e-22   1.0014062e+00   1.9264687e+01
   1.1000000e+01   0.0000000e+00   6.3381396e+18   1.7003327e+18   3.8995271e-04   2.2724032e+02   0.0000000e+00   5.4150760e-22   1.6064080e+00   2.3415636e+01
   1.3000000e+01   0.0000000e+00   4.9281242e+18   1.3220679e+18   3.0320181e-04   2.1764000e+02   0.0000000e+00   2.4268687e-21   2.0265042e+00   2.4185890e+01
   1.5000000e+01   0.0000000e+00   3.7490501e+18   1.0057577e+18   2.3065952e-04   2.1133872e+02   0.0000000e+00   1.0876471e-20   2.0040461e+00   2.0947048e+01
   1.7000000e+01   0.0000000e+00   2.7848428e+18   7.4708978e+17   1.7133687e-04   2.0869818e+02   0.0000000e+00   4.8744961e-20   1.6678984e+00   1.5010006e+01
   1.9000000e+01   0.0000000e+00   2.0226178e+18   5.4260767e+17   1.2444114e-04   2.0929942e+02   0.0000000e+00   2.1845976e-19   1.1978259e+00   8.5626378e+00
   2.1000000e+01   0.0000000e+00   1.4473808e+18   3.8828884e+17   8.9049799e-05   2.1208524e+02   0.0000000e+00   9.7906871e-19   8.4912148e-01   2.9674683e+00
   2.3000000e+01   0.0000000e+00   1.0321417e+18   2.7689264e+17   6.3502299e-05   2.1582298e+02   0.0000000e+00   4.3878815e-18   7.2902654e-01  -2.4843083e-01
   2.5000000e+01   0.0000000e+00   7.3944508e+17   1.9837093e+17   4.5494204e-05   2.1984018e+02   0.0000000e+00   1.9665121e-17   8.7457492e-01  -8.4744278e-01
   2.7000000e+01   0.0000000e+00   5.3330159e+17   1.4306882e+17   3.2811269e-05   2.2387879e+02   0.0000000e+00   8.8132956e-17   1.0584069e+00   1.1183452e-01
   2.9000000e+01   0.0000000e+00   3.8686346e+17   1.0378386e+17   2.3801693e-05   2.2812038e+02   0.0000000e+00   3.9498451e-16   1.1478646e+00   1.4891050e+00
   3.1000000e+01   0.0000000e+00   2.8201504e+17   7.5656174e+16   1.7350916e-05   2.3278790e+02   0.0000000e+00   1.7701977e-15   1.0342626e+00   2.6670631e+00
   3.3000000e+01   0.0000000e+00   2.0649629e+17   5.5396759e+16   1.2704641e-05   2.3803413e+02   0.0000000e+00   7.9334759e-15   7.8059297e-01   3.5317454e+00
   3.5000000e+01   0.0000000e+00   1.5187596e+17   4.0743764e+16   9.3441366e-06   2.4386283e+02   0.0000000e+00   3.5555372e-14   5.1543957e-01   4.0252269e+00
   3.7000000e+01   0.0000000e+00   1.1226573e+17   3.0117527e+16   6.9071255e-06   2.5010536e+02   0.0000000e+00   1.5934812e-13   3.9447051e-01   4.0368868e+00
   3.9000000e+01   0.0000000e+00   8.3510735e+16   2.2403425e+16   5.1379805e-06   2.5638038e+02   0.0000000e+00   7.1414874e-13   6.0638723e-01   3.5239573e+00
   4.1000000e+01   0.0000000e+00   6.2636771e+16   1.6803567e+16   3.8537142e-06   2.6204048e+02   0.0000000e+00   3.2005926e-12   1.2333913e+00   2.7447371e+00
   4.3000000e+01   0.0000000e+00   4.7456948e+16   1.2731276e+16   2.9197788e-06   2.6638828e+02   0.0000000e+00   1.4344061e-11   2.2673689e+00   2.0072015e+00
   4.5000000e+01   0.0000000e+00   3.6351820e+16   9.7521026e+15   2.2365381e-06   2.6892962e+02   0.0000000e+00   6.4285621e-11   3.5650425e+00   1.5843314e+00
   4.7000000e+01   0.0000000e+00   2.8142999e+16   7.5499223e+15   1.7314921e-06   2.6935592e+02   0.0000000e+00   2.8810817e-10   4.9117920e+00   1.4915797e+00
   4.9000000e+01   0.0000000e+00   2.1986026e+16   5.8981911e+15   1.3526856e-06   2.6769210e+02   0.0000000e+00   1.2912112e-09   5.9917426e+00   1.6186005e+00
   5.1000000e+01   0.0000000e+00   1.7282800e+16   4.6364566e+15   1.0633206e-06   2.6429550e+02   0.0000000e+00   5.7868072e-09   6.6064625e+00   1.7802930e+00
   5.3000000e+01   0.0000000e+00   1.3621246e+16   3.6541716e+15   8.3804428e-07   2.5969628e+02   0.0000000e+00   2.5934671e-08   6.5847675e+00   1.8264472e+00
   5.5000000e+01   0.0000000e+00   1.0728468e+16   2.8781261e+15   6.6006674e-07   2.5436989e+02   0.0000000e+00   1.1623113e-07   5.9171676e+00   1.6471102e+00
   5.7000000e+01   0.0000000e+00   8.4236612e+15   2.2598659e+15   5.1826669e-07   2.4874979e+02   0.0000000e+00   5.2091178e-07   4.7570860e+00   1.2576405e+00
   5.9000000e+01   0.0000000e+00   6.5819767e+15   1.7654935e+15   4.0494119e-07   2.4310135e+02   0.0000000e+00   2.3345646e-06   3.3249513e+00   5.9719045e-01
   6.1000000e+01   0.0000000e+00   5.1129162e+15   1.3704587e+15   3.1450784e-07   2.3757608e+02   0.0000000e+00   1.0462793e-05   1.7654264e+00  -6.6125235e-01
   6.3000000e+01   0.0000000e+00   3.9467181e+15   1.0563134e+15   2.4268881e-07   2.3224245e+02   0.0000000e+00   4.6890984e-05   2.2900038e-01  -2.9933430e+00
   6.5000000e+01   0.0000000e+00   3.0265680e+15   8.0806124e+14   1.8600174e-07   2.2713974e+02   0.0000000e+00   2.1015081e-04  -1.2121682e+00  -6.6851614e+00
   6.7000000e+01   0.0000000e+00   2.3053811e+15   6.1316261e+14   1.4155463e-07   2.2229582e+02   0.0000000e+00   9.4183060e-04  -2.5199870e+00  -1.1666653e+01
   6.9000000e+01   1.3910887e+06   1.7437549e+15   4.6155210e+14   1.0695027e-07   2.1776330e+02   9.7772077e-13   4.2209919e-03  -3.5811871e+00  -1.7505570e+01
   7.1000000e+01   1.4343291e+07   1.3092120e+15   3.4482914e+14   8.0207116e-08   2.1371358e+02   7.4371018e-01   1.8917173e-02  -4.1238804e+00  -2.3265998e+01
   7.3000000e+01   8.6883841e+07   9.7550323e+14   2.5567120e+14   5.9695210e-08   2.1032982e+02   2.7984608e+04   8.4780889e-02  -3.6809145e+00  -2.7812524e+01
   7.5000000e+01   4.3503139e+08   7.2132018e+14   1.8809797e+14   4.4089457e-08   2.0770273e+02   1.7603503e+06   3.7996158e-01  -1.7761738e+00  -3.0047460e+01
   7.7000000e+01   1.8141645e+09   5.2936775e+14   1.3730887e+14   3.2317205e-08   2.0584730e+02   1.3237688e+07   1.7028697e+00   1.9801615e+00  -2.9086944e+01
   7.9000000e+01   6.2625770e+09   3.8603030e+14   9.9533110e+13   2.3534529e-08   2.0467506e+02   3.5294568e+07   7.6317324e+00   7.3730264e+00  -2.4501352e+01
   8.1000000e+01   1.7939228e+10   2.8033087e+14   7.1770498e+13   1.7063256e-08   2.0390417e+02   5.8668329e+07   3.4203052e+01   1.2787907e+01  -1.6556306e+01
   8.3000000e+01   4.3121185e+10   2.0315563e+14   5.1576239e+13   1.2342840e-08   2.0316534e+02   7.8793655e+07   1.5328744e+02   1.6314789e+01  -6.0424201e+00
   8.5000000e+01   8.8430171e+10   1.4721013e+14   3.7001022e+13   8.9250686e-09   2.0211360e+02   9.2866770e+07   6.8698666e+02   1.5639785e+01   5.6220912e+00
   8.7000000e+01   1.5759155e+11   1.0679491e+14   2.6525265e+13   6.4598785e-09   2.0044169e+02   9.3649410e+07   1.2583494e+03   9.4310205e+00   1.6300101e+01
   8.9000000e+01   2.4811927e+11   7.7596483e+13   1.9002557e+13   4.6823885e-09   1.9799574e+02   8.1165307e+07   1.8294827e+03  -1.7911025e+00   2.4349460e+01
   9.1000000e+01   3.4995556e+11   5.6429715e+13   1.3589398e+13   3.3969485e-09   1.9488214e+02   6.5361568e+07   2.3995884e+03  -1.3810011e+01   2.8662274e+01
   9.3000000e+01   4.4649868e+11   4.1000380e+13   9.6801217e+12   2.4625125e-09   1.9143801e+02   5.1283778e+07   2.9650879e+03  -2.2091474e+01   2.9056122e+01
   9.5000000e+01   5.2209968e+11   2.9682541e+13   6.8464747e+12   1.7790295e-09   1.8832558e+02   4.0426827e+07   3.5099444e+03  -2.1881345e+01   2.6127861e+01
   9.7000000e+01   5.6428873e+11   2.1338483e+13   4.7889442e+12   1.2764868e-09   1.8614393e+02   3.2249453e+07   3.9622853e+03  -1.2111694e+01   2.1326298e+01
   9.9000000e+01   5.6876658e+11   1.5191393e+13   3.3018975e+12   9.0713711e-10   1.8572401e+02   2.6081521e+07   4.0000000e+03   5.4918309e+00   1.6040692e+01
   1.0100000e+02   5.4016171e+11   1.0702600e+13   2.2412046e+12   6.3798006e-10   1.8757005e+02   2.1376608e+07   4.0000000e+03   2.5314669e+01   1.1680483e+01
   1.0300000e+02   4.8937660e+11   7.4705744e+12   1.4987446e+12   4.4455124e-10   1.9202839e+02   1.7726911e+07   4.0000000e+03   4.2134205e+01   9.1257905e+00
   1.0500000e+02   4.2677451e+11   5.1819820e+12   9.9025437e+11   3.0785573e-10   1.9919241e+02   1.4839269e+07   4.0000000e+03   5.1067031e+01   8.4464559e+00
   1.0700000e+02   3.6219540e+11   3.5888878e+12   6.4969281e+11   2.1290984e-10   2.0926666e+02   1.2509907e+07   4.0000000e+03   5.1975589e+01   8.8071413e+00
   1.0900000e+02   3.0217802e+11   2.4944017e+12   4.2573607e+11   1.4783566e-10   2.2216658e+02   1.0596389e+07   4.0000000e+03   4.6870125e+01   8.9586031e+00
   1.1100000e+02   2.4956655e+11   1.7470631e+12   2.8006375e+11   1.0350902e-10   2.3798878e+02   8.9983779e+06   4.0000000e+03   3.9104431e+01   7.8280518e+00
   1.1300000e+02   2.0508645e+11   1.2369589e+12   1.8573824e+11   7.3319979e-11   2.5685664e+02   7.6476917e+06   4.0000000e+03   3.1220044e+01   4.8367394e+00
   1.1500000e+02   1.6832060e+11   8.8739983e+11   1.2461271e+11   5.2668145e-11   2.7886240e+02   6.4984116e+06   4.0000000e+03   2.5347522e+01   2.0710372e-01
   1.1700000e+02   1.3836543e+11   6.4613699e+11   8.4799290e+10   3.8429785e-11   3.0396946e+02   5.5187376e+06   4.0000000e+03   2.1484484e+01  -5.1342596e+00
   1.1900000e+02   1.1422215e+11   4.7819518e+11   5.8665598e+10   2.8522133e-11   3.3181495e+02   4.6860478e+06   4.0000000e+03   1.8947629e+01  -1.0168825e+01
   1.2100000e+02   9.4955302e+10   3.6029547e+11   4.1355604e+10   2.1564717e-11   3.6159647e+02   3.9830479e+06   4.0000000e+03   1.7264795e+01  -1.4254980e+01
   1.2300000e+02   7.9700462e+10   2.7676401e+11   2.9767577e+10   1.6631562e-11   3.9231445e+02   3.3940951e+06   4.0000000e+03   1.6195988e+01  -1.7266344e+01
   1.2500000e+02   6.7673735e+10   2.1692860e+11   2.1909453e+10   1.3093941e-11   4.2301286e+02   2.9037995e+06   4.0000000e+03   1.5754874e+01  -1.9476796e+01
   1.2700000e+02   5.8188844e+10   1.7347415e+11   1.6496029e+10   1.0521588e-11   4.5287273e+02   2.4971276e+06   4.0000000e+03   1.6031400e+01  -2.1307604e+01
   1.2900000e+02   5.0650311e+10   1.4132613e+11   1.2691025e+10   8.6160336e-12   4.8138886e+02   2.1594725e+06   4.0000000e+03   1.7068236e+01  -2.3103922e+01
   1.3100000e+02   4.4564101e+10   1.1698376e+11   9.9514903e+09   7.1711195e-12   5.0846115e+02   1.8774385e+06   4.0000000e+03   1.8792554e+01  -2.5053559e+01
   1.3300000e+02   3.9565321e+10   9.8128478e+10   7.9326642e+09   6.0501682e-12   5.3416966e+02   1.6402034e+06   4.0000000e+03   2.1073670e+01  -2.7182181e+01
   1.3500000e+02   3.5400756e+10   8.3244193e+10   6.4152831e+09   5.1637770e-12   5.5858541e+02   1.4395664e+06   4.0000000e+03   2.3646416e+01  -2.9357572e+01
   1.3700000e+02   3.1888729e+10   7.1303546e+10   5.2549968e+09   4.4513413e-12   5.8177413e+02   1.2691364e+06   4.0000000e+03   2.6162191e+01  -3.1264493e+01
   1.3900000e+02   2.8895483e+10   6.1589985e+10   4.3541016e+09   3.8705753e-12   6.0379819e+02   1.1238313e+06   4.0000000e+03   2.8265177e+01  -3.2648325e+01
   1.4100000e+02   2.6320480e+10   5.3591487e+10   3.6449187e+09   3.3912538e-12   6.2471675e+02   9.9954935e+05   4.0000000e+03   2.9751459e+01  -3.3298951e+01
   1.4300000e+02   2.4086809e+10   4.6934386e+10   3.0796257e+09   2.9913141e-12   6.4458592e+02   8.9294152e+05   4.0000000e+03   3.0493441e+01  -3.3166200e+01
   1.4500000e+02   2.2134721e+10   4.1340906e+10   2.6238387e+09   2.6543527e-12   6.6345895e+02   8.0124896e+05   4.0000000e+03   3.0490208e+01  -3.2325810e+01
   1.4700000e+02   2.0417180e+10   3.6601144e+10   2.2524525e+09   2.3679733e-12   6.8138633e+02   7.2218338e+05   4.0000000e+03   2.9854173e+01  -3.1012727e+01
   1.4900000e+02   1.8896713e+10   3.2554156e+10   1.9468817e+09   2.1226709e-12   6.9841599e+02   6.5383671e+05   4.0000000e+03   2.8771053e+01  -2.9445346e+01
   1.5100000e+02   1.7543153e+10   2.9074907e+10   1.6931935e+09   1.9110610e-12   7.1459339e+02   5.9461136e+05   4.0000000e+03   2.7387550e+01  -2.7931099e+01
   1.5300000e+02   1.6331979e+10   2.6065105e+10   1.4808212e+09   1.7273388e-12   7.2996166e+02   5.4316532e+05   4.0000000e+03   2.5880479e+01  -2.6724483e+01
   1.5500000e+02   1.5243087e+10   2.3446671e+10   1.3016645e+09   1.5668926e-12   7.4456174e+02   4.9836830e+05   4.0000000e+03   2.4384888e+01  -2.5999288e+01
   1.5700000e+02   1.4259864e+10   2.1156668e+10   1.1494508e+09   1.4260082e-12   7.5843245e+02   4.5926621e+05   4.0000000e+03   2.2993358e+01  -2.5872307e+01
   1.5900000e+02   1.3368479e+10   1.9144401e+10   1.0192766e+09   1.3016902e-12   7.7161065e+02   4.2505206e+05   4.0000000e+03   2.1759393e+01  -2.6364020e+01
   1.6100000e+02   1.2557339e+10   1.7368704e+10   9.0727408e+08   1.1915028e-12   7.8413130e+02   3.9504208e+05   4.0000000e+03   2.0696071e+01  -2.7403350e+01
   1.6300000e+02   1.1816666e+10   1.5795456e+10   8.1036611e+08   1.0934294e-12   7.9602759e+02   3.6865589e+05   4.0000000e+03   1.9786038e+01  -2.8859300e+01
   1.6500000e+02   1.1138164e+10   1.4396385e+10   7.2608473e+08   1.0057986e-12   8.0733099e+02   3.4540000e+05   4.0000000e+03   1.9003018e+01  -3.0598582e+01
   1.6700000e+02   1.0514753e+10   1.3148200e+10   6.5243516e+08   9.2722876e-13   8.1807141e+02   3.2485411e+05   4.0000000e+03   1.8321584e+01  -3.2463153e+01
   1.6900000e+02   9.9403623e+09   1.2031081e+10   5.8779323e+08   8.5654724e-13   8.2827718e+02   3.0665956e+05   4.0000000e+03   1.7718724e+01  -3.4325185e+01
   1.7100000e+02   9.4097563e+09   1.1028089e+10   5.3082713e+08   7.9275347e-13   8.3797524e+02   2.9050979e+05   4.0000000e+03   1.7175906e+01  -3.6086690e+01
   1.7300000e+02   8.9184029e+09   1.0125110e+10   4.8043755e+08   7.3500998e-13   8.4719112e+02   2.7614220e+05   4.0000000e+03   1.6679336e+01  -3.7682320e+01
   1.7500000e+02   8.4623593e+09   9.3100920e+09   4.3571127e+08   6.8260096e-13   8.5594908e+02   2.6333146e+05   4.0000000e+03   1.6219961e+01  -3.9079581e+01
   1.7700000e+02   8.0381817e+09   8.5727068e+09   3.9588508e+08   6.3491253e-13   8.6427211e+02   2.5188378e+05   4.0000000e+03   1.5793221e+01  -4.0277342e+01
   1.7900000e+02   7.6428502e+09   7.9040695e+09   3.6031747e+08   5.9141590e-13   8.7218208e+02   2.4163215e+05   4.0000000e+03   1.5396878e+01  -4.1290497e+01
   1.8100000e+02   7.2737068e+09   7.2965032e+09   3.2846632e+08   5.5165359e-13   8.7969970e+02   2.3243236e+05   4.0000000e+03   1.5028900e+01  -4.2135306e+01
   1.8300000e+02   6.9284037e+09   6.7433483e+09   2.9987109e+08   5.1522825e-13   8.8684467e+02   2.2415959e+05   4.0000000e+03   1.4687207e+01  -4.2827730e+01
   1.8500000e+02   6.6048600e+09   6.2388068e+09   2.7413869e+08   4.8179345e-13   8.9363566e+02   2.1670554e+05   4.0000000e+03   1.4369724e+01  -4.3383729e+01
   1.8700000e+02   6.3012258e+09   5.7778124e+09   2.5093199e+08   4.5104604e-13   9.0009042e+02   2.0997608e+05   4.0000000e+03   1.4074371e+01  -4.3819262e+01
   1.8900000e+02   6.0158512e+09   5.3559238e+09   2.2996067e+08   4.2271989e-13   9.0622577e+02   2.0388920e+05   4.0000000e+03   1.3799071e+01  -4.4150287e+01
   1.9100000e+02   5.7472606e+09   4.9692349e+09   2.1097362e+08   3.9658058e-13   9.1205771e+02   1.9837326e+05   4.0000000e+03   1.3541747e+01  -4.4392757e+01
   1.9300000e+02   5.4941307e+09   4.6143002e+09   1.9375284e+08   3.7242098e-13   9.1760141e+02   1.9336557e+05   4.0000000e+03   1.3300321e+01  -4.4562622e+01
